episode/Q-Error,episode/Return,epoch,step,training_epoch_average
0.041011767367208546,,0,49,
0.03720585362334869,,0,99,
0.041486430913209915,,0,149,
0.060826238899314225,,0,199,
0.057082540322246134,,0,249,
0.028786406995804138,,0,299,
0.027855862660616217,,0,349,
0.032433955234267495,,0,399,
0.07223039120435715,,0,449,
0.047213257142583814,,0,499,
0.06728494123669791,,0,549,
0.04782655374074117,,0,599,
0.031730868634486306,,0,649,
0.072982373240953,,0,699,
0.11931002189602925,,0,749,
0.05490820642324263,,0,799,
0.03099737875163555,,0,849,
0.05019431663360947,,0,899,
0.05084479764337167,,0,949,
0.05026231037484924,,0,999,
0.03414923085871114,,0,1049,
0.02878722557333857,,0,1099,
0.02797550075730388,,0,1149,
0.032343532214658584,,0,1199,
0.042412696399563826,,0,1249,
0.04334899038076401,,0,1299,
0.025948316249096097,,0,1349,
0.033973022858244495,,0,1399,
0.03991758090374736,,0,1449,
0.025991808780617,,0,1499,
0.028961403770014257,,0,1549,
0.03227321805818695,,0,1599,
0.027864704326322487,,0,1649,
0.06420736014842987,,0,1699,
0.04263953119516373,,0,1749,
0.046995393924207284,,0,1799,
0.034782398492097855,,0,1849,
0.029781450015731206,,0,1899,
0.029830211266319726,,0,1949,
0.02838247690047808,,0,1999,
0.023195742823538458,,0,2049,
0.023851789981133388,,0,2099,
0.02545010764059743,,0,2149,
0.025390056748795704,,0,2199,
0.02402909987712848,,0,2249,
0.04573746965074147,,0,2299,
0.025669071823358536,,0,2349,
0.049779512706623986,,0,2399,
0.025953929204823145,,0,2449,
0.046337512094519334,,0,2499,
0.041472490131608274,,0,2549,
0.04104194029226138,,0,2599,
0.0249025858938694,,0,2649,
0.02762076445763871,,0,2699,
0.02358083985745907,,0,2749,
0.023882903033797795,,0,2799,
0.022955779540336795,,0,2849,
0.027786162212860156,,0,2899,
0.023212833292837735,,0,2949,
0.02082568651969358,,0,2999,
0.053023505955934525,,0,3049,
0.02646373851002426,,0,3099,
0.021295645457642186,,0,3149,
0.026874423235238264,,0,3199,
0.04061487317085266,,0,3249,
0.06341680398579122,,0,3299,
0.024368394166231155,,0,3349,
0.043824994445744364,,0,3399,
0.03966535903302759,,0,3449,
0.04182919779137559,,0,3499,
0.0274744911564634,,0,3549,
0.0752523169607273,,0,3599,
0.04102220784785561,,0,3649,
0.024168501111019675,,0,3699,
0.039687427761565766,,0,3749,
0.02249586023390293,,0,3799,
0.038808487439390554,,0,3849,
0.05879500594768172,,0,3899,
0.039241458082273514,,0,3949,
0.055274203419685364,,0,3999,
0.05590703249896703,,0,4049,
0.021209489554166794,,0,4099,
0.02615957148373127,,0,4149,
,-93.0,0,4159,0.040592479063082915
0.018287364737826328,,1,4199,
0.02233022918724934,,1,4249,
0.06310029900360237,,1,4299,
0.02104657232696711,,1,4349,
0.10018903687314548,,1,4399,
0.05941501666957376,,1,4449,
0.0590299904465163,,1,4499,
0.02810919946686268,,1,4549,
0.037473595570424977,,1,4599,
0.024440592938959824,,1,4649,
0.019945197020027818,,1,4699,
0.04145634575335053,,1,4749,
0.021940858984101086,,1,4799,
0.032682815992086015,,1,4849,
0.041847843676805496,,1,4899,
0.036474306136369705,,1,4949,
0.06677017605222216,,1,4999,
0.02635025292226086,,1,5049,
0.02066156640648842,,1,5099,
0.023782862863090965,,1,5149,
0.024761645927982617,,1,5199,
0.025012372061610222,,1,5249,
0.059970438341450105,,1,5299,
0.018217037262851565,,1,5349,
0.0437400150592277,,1,5399,
0.03593862719142652,,1,5449,
0.01908498893503626,,1,5499,
0.04037553294035863,,1,5549,
0.04257747280586466,,1,5599,
0.01643060328084424,,1,5649,
0.046421945030679666,,1,5699,
0.024856757734979706,,1,5749,
0.04572805194971374,,1,5799,
0.01792954275649665,,1,5849,
0.02503816012713604,,1,5899,
0.036185406148433685,,1,5949,
0.038656946737919154,,1,5999,
0.02260416912867122,,1,6049,
0.020194594698881553,,1,6099,
0.04012120968204736,,1,6149,
0.027375768965690387,,1,6199,
0.024496868008123576,,1,6249,
0.05679192820025842,,1,6299,
0.04220767319202423,,1,6349,
0.020803086198885042,,1,6399,
0.023802393251492172,,1,6449,
0.013177018117599628,,1,6499,
0.04131643182126608,,1,6549,
0.016719447448849678,,1,6599,
0.01941643430546848,,1,6649,
0.018283525481820107,,1,6699,
0.03936987370252609,,1,6749,
0.03768886464434239,,1,6799,
0.01917089676132031,,1,6849,
0.05591849371192121,,1,6899,
0.04481766006802013,,1,6949,
0.03972157334602604,,1,6999,
0.05361569630835811,,1,7049,
0.01925566283073901,,1,7099,
0.05669398340243663,,1,7149,
0.02183820679783821,,1,7199,
0.08124728279585984,,1,7249,
0.019568828602340223,,1,7299,
0.01929369138490221,,1,7349,
0.018723596798916498,,1,7399,
0.023241100801120247,,1,7449,
0.04337542142237439,,1,7499,
0.01787546745505866,,1,7549,
0.04751125302433836,,1,7599,
0.05734580661383783,,1,7649,
0.058415867388248444,,1,7699,
0.015521330753681629,,1,7749,
0.01691643554167076,,1,7799,
0.020255155861377716,,1,7849,
0.04410415192178097,,1,7899,
0.020559783013717962,,1,7949,
0.021743745879179578,,1,7999,
0.059671908512565604,,1,8049,
0.017194114997196655,,1,8099,
0.02335201125636767,,1,8149,
0.023126870174365453,,1,8199,
0.029151160269975662,,1,8249,
0.059821195981888044,,1,8299,
,-142.5,1,8319,0.03344593006814447
0.04267195731394085,,2,8349,
0.05076904325154594,,2,8399,
0.062463239303437834,,2,8449,
0.03540801242532064,,2,8499,
0.019196317323172955,,2,8549,
0.03647833687175265,,2,8599,
0.025100599014694157,,2,8649,
0.02257872372865677,,2,8699,
0.06012780494359022,,2,8749,
0.01601839361904491,,2,8799,
0.03345666077361166,,2,8849,
0.09621831862560634,,2,8899,
0.018045715584358652,,2,8949,
0.03899552869156124,,2,8999,
0.05978886006322068,,2,9049,
0.016129931434988976,,2,9099,
0.03208714948595109,,2,9149,
0.03890360422003241,,2,9199,
0.057376769350641586,,2,9249,
0.02047500507794204,,2,9299,
0.021072104573249817,,2,9349,
0.016219019889831543,,2,9399,
0.024608496086996775,,2,9449,
0.015568398349595627,,2,9499,
0.038648776313535194,,2,9549,
0.01801329147747816,,2,9599,
0.015016737340004051,,2,9649,
0.0391245074570179,,2,9699,
0.018853939816009753,,2,9749,
0.018147944386979975,,2,9799,
0.05054066251325106,,2,9849,
0.01874080994063758,,2,9899,
0.07570300056586991,,2,9949,
0.017070447897651532,,2,9999,
0.01503417074758308,,2,10049,
0.038334828018921394,,2,10099,
0.018327477452617702,,2,10149,
0.01862428242745643,,2,10199,
0.036815175471905534,,2,10249,
0.039990781557869046,,2,10299,
0.016234476020222724,,2,10349,
0.03379271924495697,,2,10399,
0.020604200234579196,,2,10449,
0.03768008331021548,,2,10499,
0.01613203113894833,,2,10549,
0.03705918201707809,,2,10599,
0.0383937768638134,,2,10649,
0.07805123584704596,,2,10699,
0.019509795948989522,,2,10749,
0.018792556735140013,,2,10799,
0.0339152669913815,,2,10849,
0.03872036433833553,,2,10899,
0.03326641004710504,,2,10949,
0.02247758951250424,,2,10999,
0.01795452166948791,,2,11049,
0.023466837319601863,,2,11099,
0.017091419930027336,,2,11149,
0.024255541101893093,,2,11199,
0.02026322467931157,,2,11249,
0.03284017558700867,,2,11299,
0.0410594716668129,,2,11349,
0.019631190225481987,,2,11399,
0.03565384520156183,,2,11449,
0.05733578989559241,,2,11499,
0.01671224392520508,,2,11549,
0.05870649774261633,,2,11599,
0.03693149983882904,,2,11649,
0.0367707605242695,,2,11699,
0.039534376016321586,,2,11749,
0.03499741374832933,,2,11799,
0.0329359569393787,,2,11849,
0.03545626252889633,,2,11899,
0.017455184228545927,,2,11949,
0.03433043110433004,,2,11999,
0.033939336078643814,,2,12049,
0.02039718137947026,,2,12099,
0.03552549469689196,,2,12149,
0.07725977226961818,,2,12199,
0.017162151634693146,,2,12249,
0.057071538950557145,,2,12299,
0.02057562834572016,,2,12349,
0.01662039920808916,,2,12399,
0.05930975079536438,,2,12449,
,-217.5,2,12479,0.03118240153987922
0.07813929832711353,,3,12499,
0.018767659468216173,,3,12549,
0.03406081884373395,,3,12599,
0.019281584758216626,,3,12649,
0.020574773616838668,,3,12699,
0.02300402156317462,,3,12749,
0.019237385602078598,,3,12799,
0.05336883183880105,,3,12849,
0.020438432693481445,,3,12899,
0.03253826686456801,,3,12949,
0.03777753561735153,,3,12999,
0.016377637162804604,,3,13049,
0.020005521645107868,,3,13099,
0.015583661473155206,,3,13149,
0.017404533051685045,,3,13199,
0.03677776284974302,,3,13249,
0.03691537353618066,,3,13299,
0.02516185800481596,,3,13349,
0.017162544556813708,,3,13399,
0.018877875964544988,,3,13449,
0.012214704847979383,,3,13499,
0.0323124570676535,,3,13549,
0.017771097234022166,,3,13599,
0.018666976189286776,,3,13649,
0.01745731992198224,,3,13699,
0.019595272839069366,,3,13749,
0.015146521851420403,,3,13799,
0.08189849555492401,,3,13849,
0.016866106796888686,,3,13899,
0.02043361461692289,,3,13949,
0.04275131726818732,,3,13999,
0.05444918182950089,,3,14049,
0.02129869430394937,,3,14099,
0.05838483406788082,,3,14149,
0.020125553011894226,,3,14199,
0.02051704585825205,,3,14249,
0.0417596809566021,,3,14299,
0.058096352294738,,3,14349,
0.015740726018797852,,3,14399,
0.019321868318917197,,3,14449,
0.014803813770413399,,3,14499,
0.0212874598801136,,3,14549,
0.05533970296788353,,3,14599,
0.05256607528981094,,3,14649,
0.036784071994371066,,3,14699,
0.032930632395034916,,3,14749,
0.05421276390552521,,3,14799,
0.018543986230018978,,3,14849,
0.023112402909680967,,3,14899,
0.03484800432295165,,3,14949,
0.038710951805114746,,3,14999,
0.05475281924009323,,3,15049,
0.032236144216491625,,3,15099,
0.021385119205926055,,3,15149,
0.0190221387088991,,3,15199,
0.023161122201642403,,3,15249,
0.03880912668322531,,3,15299,
0.03771355003118515,,3,15349,
0.02007799431089928,,3,15399,
0.03438104267220887,,3,15449,
0.06821364909410477,,3,15499,
