episode/Q-Error,episode/Return,epoch,step,training_epoch_average
0.03792889788746834,,0,49,
0.0008069816394709051,,0,99,
0.01831807754933834,,0,149,
0.0014590789952221963,,0,199,
0.018121005967259407,,0,249,
0.01769505572284142,,0,299,
0.017196180298924446,,0,349,
0.01892736740410328,,0,399,
0.0007910895387904281,,0,449,
0.001142226392403245,,0,499,
0.03511005640029907,,0,549,
0.018269089981913567,,0,599,
0.0011597904690892262,,0,649,
0.0016261294528248519,,0,699,
0.033534564077854156,,0,749,
0.03234049572410456,,0,799,
0.017181872346360195,,0,849,
0.000748379229784021,,0,899,
0.017224345356225967,,0,949,
0.0010941363871097565,,0,999,
0.031046219170093536,,0,1049,
0.03242304176092148,,0,1099,
0.0011029706802219152,,0,1149,
0.0007364157352440823,,0,1199,
0.018385548144578934,,0,1249,
0.0005420633824542165,,0,1299,
0.0009329054831458923,,0,1349,
0.030127327934732193,,0,1399,
0.0013163676485419273,,0,1449,
0.014360731467604637,,0,1499,
0.016755959019064903,,0,1549,
0.029832573458555514,,0,1599,
0.06003393977880478,,0,1649,
0.01636551134288311,,0,1699,
0.0010157760698348284,,0,1749,
0.0010411927942186594,,0,1799,
0.0018392925702391625,,0,1849,
0.01359228066371648,,0,1899,
0.021353912549480554,,0,1949,
0.016826773062348366,,0,1999,
0.014217189705801098,,0,2049,
0.00909306280501463,,0,2099,
0.0007060320349410176,,0,2149,
0.004239140544086695,,0,2199,
0.012622601352632046,,0,2249,
0.0339096374809742,,0,2299,
0.008445969606648484,,0,2349,
0.017560327425599098,,0,2399,
0.015822740271687508,,0,2449,
0.0006636676844209433,,0,2499,
0.0010443180799484253,,0,2549,
0.0010544979013502598,,0,2599,
0.0015741321258246899,,0,2649,
0.03018314018845558,,0,2699,
0.001153838800203994,,0,2749,
0.0299234502017498,,0,2799,
0.00047840725164860487,,0,2849,
0.00968016218394041,,0,2899,
0.006684404883575594,,0,2949,
0.0006910105003044009,,0,2999,
0.004986294079571962,,0,3049,
0.0009743390291657725,,0,3099,
0.004149619955569506,,0,3149,
0.0009169122786261141,,0,3199,
0.007325108044544328,,0,3249,
0.017038490623235703,,0,3299,
0.0015029320025215032,,0,3349,
0.014340551570057869,,0,3399,
0.001009786152280867,,0,3449,
0.0013727236073464155,,0,3499,
0.0009120963641796899,,0,3549,
0.018879023678547633,,0,3599,
0.0037022296379568337,,0,3649,
0.023509695138334,,0,3699,
0.010001299464742125,,0,3749,
0.01443319208920002,,0,3799,
0.00784735381603241,,0,3849,
0.0274154394865036,,0,3899,
0.0007403121442624488,,0,3949,
0.02349217770136797,,0,3999,
0.015072115696966648,,0,4049,
0.00157676893286407,,0,4099,
0.0012307493016123772,,0,4149,
,-19.579999923706055,0,4159,0.012232703413149585
0.011920501478016376,,1,4199,
0.0010211146252623706,,1,4249,
0.0024889079246370174,,1,4299,
0.0007934367167763412,,1,4349,
0.018847616680664925,,1,4399,
0.0013646373990923166,,1,4449,
0.016087121771455902,,1,4499,
0.003748179433077447,,1,4549,
0.0014152625014541838,,1,4599,
0.011360238306224346,,1,4649,
0.0010579454246908426,,1,4699,
0.007221698295325041,,1,4749,
0.0019375343108549714,,1,4799,
0.012948663418072978,,1,4849,
0.0015188893303275108,,1,4899,
0.007694958709180355,,1,4949,
0.0005720892222598195,,1,4999,
0.0009585065274606615,,1,5049,
0.0014290919061750174,,1,5099,
0.0026353014509737974,,1,5149,
0.0034220921546099284,,1,5199,
0.014484261979595313,,1,5249,
0.0012847192119807005,,1,5299,
0.0012035757154821801,,1,5349,
0.006520140690828119,,1,5399,
0.0010853008134290576,,1,5449,
0.023989751935005188,,1,5499,
0.012423181906342506,,1,5549,
0.003539884928613901,,1,5599,
0.0010651661272090523,,1,5649,
0.0036542308516800404,,1,5699,
0.016927463933825493,,1,5749,
0.0023510842584073544,,1,5799,
0.0175037682056427,,1,5849,
0.005725794471800327,,1,5899,
0.014472725801169872,,1,5949,
0.00446496216811733,,1,5999,
0.0009229963179677725,,1,6049,
0.014470944181084633,,1,6099,
0.0028271779883652925,,1,6149,
0.001786679495126009,,1,6199,
0.0050904094241559505,,1,6249,
0.004810492298944905,,1,6299,
0.0007759371073916554,,1,6349,
0.0005915826752481764,,1,6399,
0.015759332105517387,,1,6449,
0.0014385443804835424,,1,6499,
0.0006461007644778124,,1,6549,
0.0288420170545578,,1,6599,
0.001667952281422913,,1,6649,
0.0035457756778359984,,1,6699,
0.001422603819598198,,1,6749,
0.0006720959872856653,,1,6799,
0.016961392015218735,,1,6849,
0.001003143610432744,,1,6899,
0.0052188912867504045,,1,6949,
0.0022530748886251993,,1,6999,
0.005205927416682243,,1,7049,
0.000763461459428072,,1,7099,
0.0004429033142514527,,1,7149,
0.0010773264179149526,,1,7199,
0.0008393634343519807,,1,7249,
0.004134758375585079,,1,7299,
0.0005990299978293478,,1,7349,
0.0023999647237360477,,1,7399,
0.01106872595846653,,1,7449,
0.0012740461731814523,,1,7499,
0.0008031814359128475,,1,7549,
0.0012620148463373317,,1,7599,
0.0228837039321661,,1,7649,
0.023061498999595642,,1,7699,
0.006055639676497327,,1,7749,
0.0006556742793913183,,1,7799,
0.00044000329109694257,,1,7849,
0.0006284129789833646,,1,7899,
0.0033424810972064734,,1,7949,
0.00501402702960296,,1,7999,
0.0005956327386090186,,1,8049,
0.0006704254883174593,,1,8099,
0.002282731909387655,,1,8149,
0.012079770676791668,,1,8199,
0.0021854976965121984,,1,8249,
0.0007153455839922621,,1,8299,
,-8.239999771118164,1,8319,0.005939758367817564
0.00041827079257927835,,2,8349,
0.0004725894352639229,,2,8399,
0.006081481906287967,,2,8449,
0.014714301563799381,,2,8499,
0.001106768031604588,,2,8549,
0.0023498559882637977,,2,8599,
0.0009426204377074583,,2,8649,
0.0008809163700789213,,2,8699,
0.023547880351543427,,2,8749,
0.0019310864945731576,,2,8799,
0.0044720349833369255,,2,8849,
0.0053582750260829926,,2,8899,
0.014944998547434807,,2,8949,
0.0013932735892012715,,2,8999,
0.0008864676922366356,,2,9049,
0.005873069632798433,,2,9099,
0.000594650860875845,,2,9149,
0.0005593895330093801,,2,9199,
0.00284063839353621,,2,9249,
0.0007033153669908643,,2,9299,
0.016123026609420776,,2,9349,
0.0004940292565152049,,2,9399,
0.0010121524101123214,,2,9449,
0.004993871320039034,,2,9499,
0.00046156978351064026,,2,9549,
0.01951318420469761,,2,9599,
0.01945563592016697,,2,9649,
0.003877471277135899,,2,9699,
0.0005008840817026794,,2,9749,
0.00037793314550071955,,2,9799,
0.01840693073343419,,2,9849,
0.0006611868739128113,,2,9899,
0.00360999652184546,,2,9949,
0.012317168939506068,,2,9999,
0.0029169076588004827,,2,10049,
0.008624661672687174,,2,10099,
0.0007797712724564013,,2,10149,
0.0012246774218702976,,2,10199,
0.0004077464691363275,,2,10249,
0.0021044766660632624,,2,10299,
0.01037958108306348,,2,10349,
0.0008693265124278507,,2,10399,
0.0005975592968717792,,2,10449,
0.005542624741792679,,2,10499,
0.0068937200121581554,,2,10549,
0.0007942026601577611,,2,10599,
0.004774821498082939,,2,10649,
0.003198644844815135,,2,10699,
0.012552294880151749,,2,10749,
0.00897894985973835,,2,10799,
0.006279601559131124,,2,10849,
0.0018725016852840781,,2,10899,
0.0011669201776385307,,2,10949,
0.005652187392115593,,2,10999,
0.0006054926551298339,,2,11049,
0.00048595102271065116,,2,11099,
0.0017814130987972021,,2,11149,
0.017694953060770093,,2,11199,
0.013676862854341802,,2,11249,
0.0003827061171368069,,2,11299,
0.0006793872109232518,,2,11349,
0.0007470250302264374,,2,11399,
0.0003999366408408641,,2,11449,
0.0008978490347968985,,2,11499,
0.0004467444946511987,,2,11549,
0.017609111964702606,,2,11599,
0.0010625913574742085,,2,11649,
0.0005939204687015272,,2,11699,
0.0008054983317534491,,2,11749,
0.0004294390673749149,,2,11799,
0.005570149049162865,,2,11849,
0.0018453822249299093,,2,11899,
0.01044432818889618,,2,11949,
0.004542268971728321,,2,11999,
0.0008228036458604038,,2,12049,
0.00046770425979048014,,2,12099,
0.000551183708012104,,2,12149,
0.010599470462607986,,2,12199,
0.00035418750485405326,,2,12249,
0.002166694961488247,,2,12299,
0.000724363784977744,,2,12349,
0.0016474425317127644,,2,12399,
0.0009824888063405827,,2,12449,
,-16.43000030517578,2,12479,0.0046742299569620905
0.02760276794067179,,3,12499,
0.029239776478836577,,3,12549,
0.003446596910692134,,3,12599,
0.0016823926400623777,,3,12649,
0.006219895956102875,,3,12699,
0.0020530843175947666,,3,12749,
0.013147310605277568,,3,12799,
0.011654810979962349,,3,12849,
0.012334399856626987,,3,12899,
0.004905898536234962,,3,12949,
0.0014338980246933627,,3,12999,
0.015427832491695881,,3,13049,
0.0009923037141561508,,3,13099,
0.001663826871663332,,3,13149,
0.001614077016711235,,3,13199,
0.0039687021635472775,,3,13249,
0.001360991271212697,,3,13299,
0.0009137996239587665,,3,13349,
0.0017047836818358131,,3,13399,
0.001121568027883768,,3,13449,
0.014928972901319565,,3,13499,
0.009968203492462635,,3,13549,
0.0011899031233042479,,3,13599,
0.0018521550106829778,,3,13649,
0.0017145677702501416,,3,13699,
0.002846303250648703,,3,13749,
0.0010622151894494891,,3,13799,
0.0020126362796872854,,3,13849,
0.0008127482500417357,,3,13899,
0.0008972883078293024,,3,13949,
0.0014782329089939594,,3,13999,
0.020472444593906403,,3,14049,
0.021043727174401283,,3,14099,
0.017496971413493156,,3,14149,
0.016548209568363805,,3,14199,
0.0013825033092871308,,3,14249,
0.0036933738185506177,,3,14299,
0.0013541870284825563,,3,14349,
0.010074169375002384,,3,14399,
0.00203112093731761,,3,14449,
0.0014987397007644176,,3,14499,
0.0018862568335051909,,3,14549,
0.016967561662419525,,3,14599,
0.0010115124782879678,,3,14649,
0.0007397705339826643,,3,14699,
0.0013362765312194824,,3,14749,
0.008752832189202309,,3,14799,
0.0007979582435968139,,3,14849,
0.027491758423627728,,3,14899,
0.0014942355919629335,,3,14949,
0.0017880936969967955,,3,14999,
0.0016589979966509243,,3,15049,
0.000881679414305836,,3,15099,
0.0010117629518580393,,3,15149,
0.001627647624722992,,3,15199,
0.0020219103898853064,,3,15249,
0.0013135119145764257,,3,15299,
0.0015812889905646443,,3,15349,
0.008218260555305038,,3,15399,
0.00077777577098459,,3,15449,
0.0018188818343415848,,3,15499,
0.0010710018686950207,,3,15549,
0.0006152549758553505,,3,15599,
0.0015200150491152843,,3,15649,
0.007555970922112465,,3,15699,
0.0007307480231689616,,3,15749,
0.001526519224684187,,3,15799,
0.000920637352074363,,3,15849,
0.013569371774792671,,3,15899,
0.0030362045303761543,,3,15949,
0.0014940639957785606,,3,15999,
0.0018117755051593807,,3,16049,
0.0012884855968877673,,3,16099,
0.0012219047639518976,,3,16149,
0.0010524192388405335,,3,16199,
0.001337568917649883,,3,16249,
0.0013879586476832628,,3,16299,
0.0008836396024804489,,3,16349,
0.0009845369036214306,,3,16399,
0.0005052659544162452,,3,16449,
0.0011781102679634036,,3,16499,
0.004356853698480378,,3,16549,
