episode/Q-Error,episode/Return,epoch,step,training_epoch_average
0.05993722221492866,,0,49,
0.04965521043490101,,0,99,
0.050042652475918326,,0,149,
0.05297580361366272,,0,199,
0.03330056024176699,,0,249,
0.038706693798303604,,0,299,
0.03550147188751175,,0,349,
0.054713975884981884,,0,399,
0.04162655598196881,,0,449,
0.03240137541613133,,0,499,
0.0479712931348932,,0,549,
0.030699716594906112,,0,599,
0.029340288982389946,,0,649,
0.03306350885723431,,0,699,
0.05030588685491739,,0,749,
0.025513948480951294,,0,799,
0.02963669812980526,,0,849,
0.023711740970611572,,0,899,
0.030687084646823563,,0,949,
0.04710489511489868,,0,999,
0.050939498185723686,,0,1049,
0.03190121814534748,,0,1099,
0.03288840875029564,,0,1149,
0.04323918781508215,,0,1199,
0.06327635236827672,,0,1249,
0.02313195056450083,,0,1299,
0.04410338752461496,,0,1349,
0.0453254961693181,,0,1399,
0.04232099652290344,,0,1449,
0.07802259170941704,,0,1499,
0.05640874034290687,,0,1549,
0.04631776281774042,,0,1599,
0.04145479000472469,,0,1649,
0.059967595144475534,,0,1699,
0.03187974542379379,,0,1749,
0.025485520674127377,,0,1799,
0.032354436814785004,,0,1849,
0.024586906753810183,,0,1899,
0.044308342039585114,,0,1949,
0.030725386068214067,,0,1999,
0.04692127874989368,,0,2049,
0.04685901837346807,,0,2099,
0.02227697370855561,,0,2149,
0.02786217498499855,,0,2199,
0.0452461764216423,,0,2249,
0.06201692320432534,,0,2299,
0.021273422905331303,,0,2349,
0.0474338819674624,,0,2399,
0.043253290083276205,,0,2449,
0.07108162620689211,,0,2499,
0.03164931936227242,,0,2549,
0.03348453444532008,,0,2599,
0.022822421574936417,,0,2649,
0.018521718376610007,,0,2699,
0.022326453964305746,,0,2749,
0.03076753202734738,,0,2799,
0.02447696534360618,,0,2849,
0.04160350188612938,,0,2899,
0.048553116619586945,,0,2949,
0.047213368117809296,,0,2999,
0.02512269465771333,,0,3049,
0.05678211011907795,,0,3099,
0.02956347928843761,,0,3149,
0.02271919116260497,,0,3199,
0.028939642272360403,,0,3249,
0.04106267470985283,,0,3299,
0.04009293146827582,,0,3349,
0.06284987165483004,,0,3399,
0.06298736635718392,,0,3449,
0.043077250975866024,,0,3499,
0.022907503063605558,,0,3549,
0.02846210476416964,,0,3599,
0.04198466241359711,,0,3649,
0.050072062052602326,,0,3699,
0.02481766336423988,,0,3749,
0.04469260113506594,,0,3799,
0.02862396479895531,,0,3849,
0.022575374748075083,,0,3899,
0.026401318609714508,,0,3949,
0.05726384901375159,,0,3999,
0.07678830623626709,,0,4049,
0.01820441547449585,,0,4099,
0.12996057992063617,,0,4149,
,-48.0,0,4159,0.0427125046992219
0.032232172787189484,,1,4199,
0.04515359122865632,,1,4249,
0.02295359969139099,,1,4299,
0.02718898823353966,,1,4349,
0.06082473884902912,,1,4399,
0.04155737704698177,,1,4449,
0.04694120380705019,,1,4499,
0.026716772466897964,,1,4549,
0.023391772725319775,,1,4599,
0.058202532367523124,,1,4649,
0.02440681924001377,,1,4699,
0.055019550025463104,,1,4749,
0.02134299837052822,,1,4799,
0.022014281299889655,,1,4849,
0.06569073349237442,,1,4899,
0.07235947464191303,,1,4949,
0.06342226266860962,,1,4999,
0.03597119099591056,,1,5049,
0.046531304717063904,,1,5099,
0.0389737236182567,,1,5149,
0.06320325585712333,,1,5199,
0.060238745427794414,,1,5249,
0.03974407538771629,,1,5299,
0.023801554462623067,,1,5349,
0.04272649693314458,,1,5399,
0.037012773548140164,,1,5449,
0.01866680992542203,,1,5499,
0.04322371997561272,,1,5549,
0.023461397315895357,,1,5599,
0.03484744782798027,,1,5649,
0.02466176779790754,,1,5699,
0.03975402910753672,,1,5749,
0.026629793417907686,,1,5799,
0.08139131823118068,,1,5849,
0.03579916536651379,,1,5899,
0.020972798798031614,,1,5949,
0.029621782620217606,,1,5999,
0.02162362270085929,,1,6049,
0.043800856155555346,,1,6099,
0.02020585536956787,,1,6149,
